# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1403638163.49503 617.270393 -1649.283862 -483.139105 -0.920844 0.146720 -0.227530 0.280622 0.0006405332 -0.0004197693 -0.0004190448 0.0004521380 0.0002999229 0.0006558210 1685.5309033605 200.1648168769 -245.6630885528 931.8119421507 481.4813268319 339.5755780453
1403638163.54503 620.928712 -1656.324392 -486.149414 -0.922471 0.149633 -0.226124 0.274820 0.0006397446 -0.0004157913 -0.0004249833 0.0004480011 0.0002987746 0.0006648822 1700.9135488896 202.9760208244 -248.3425738908 939.5592012028 485.9949407171 343.4701658368
1403638163.59503 624.603098 -1663.378298 -489.168968 -0.924103 0.151741 -0.222479 0.271129 0.0006339519 -0.0004118396 -0.0004290051 0.0004465648 0.0003007275 0.0006762660 1716.4012706894 205.8191765209 -251.0450145788 947.3573037453 490.5388833115 347.3994775844
1403638163.64503 628.295542 -1670.446179 -492.197542 -0.925463 0.152590 -0.220853 0.267317 0.0006336872 -0.0004086310 -0.0004336462 0.0004429727 0.0003000439 0.0006842930 1731.9961033649 208.6969928080 -253.7708469701 955.2070031899 495.1136155126 351.3646311460
1403638163.69503 632.005163 -1677.528105 -495.234919 -0.926609 0.153285 -0.219630 0.263935 0.0006341542 -0.0004060016 -0.0004379114 0.0004398557 0.0002991745 0.0006911276 1747.6987604820 211.6084960914 -256.5203206114 963.1086780515 499.7193840903 355.3656920760
1403638163.74503 635.732407 -1684.623688 -498.281223 -0.927479 0.153956 -0.217808 0.261994 0.0006325396 -0.0004042611 -0.0004407001 0.0004391274 0.0002999344 0.0006976674 1763.5087729614 214.5545567580 -259.2933835128 971.0625622860 504.3561183021 359.4027946906
1403638163.79503 639.477271 -1691.733220 -501.336273 -0.928079 0.153864 -0.217842 0.259885 0.0006356754 -0.0004033266 -0.0004440986 0.0004369223 0.0002985075 0.0007009451 1779.4274146674 217.5353401005 -262.0903701963 979.0691597574 509.0241571152 363.4763645591
1403638163.84503 643.238570 -1698.856310 -504.400049 -0.928068 0.155610 -0.216821 0.259739 0.0006335817 -0.0004042210 -0.0004447674 0.0004404582 0.0003005826 0.0007037227 1795.4542170604 220.5495454699 -264.9112844302 987.1285408591 513.7234626574 367.5861019482
1403638163.89503 647.016968 -1705.992994 -507.473032 -0.927995 0.156822 -0.216184 0.259802 0.0006327100 -0.0004053537 -0.0004454691 0.0004435958 0.0003022260 0.0007056879 1811.5898151788 223.5985158058 -267.7562281260 995.2406990108 518.4540509750 371.7324551999
1403638163.94503 650.811983 -1713.143064 -510.555459 -0.928255 0.157367 -0.213485 0.260772 0.0006276312 -0.0004056033 -0.0004452988 0.0004475391 0.0003060980 0.0007110631 1827.8341941784 226.6819680056 -270.6252390723 1003.4056546184 523.2159004731 375.9154109849
1403638163.99503 654.624323 -1720.306600 -513.647632 -0.927602 0.160186 -0.211274 0.263171 0.0006203986 -0.0004082862 -0.0004427986 0.0004568951 0.0003119118 0.0007131881 1844.1881113805 229.8012564178 -273.5184646039 1011.6235167365 528.0090865236 380.1354697385
1403638164.04503 658.453805 -1727.483692 -516.749831 -0.927462 0.161101 -0.208699 0.265152 0.0006145952 -0.0004095500 -0.0004413546 0.0004630869 0.0003167098 0.0007170565 1860.6523388067 232.9565278418 -276.4360806207 1019.8943564731 532.8337166470 384.3928868898
1403638164.09503 662.300895 -1734.674652 -519.861736 -0.926882 0.162393 -0.207476 0.267344 0.0006111004 -0.0004120779 -0.0004397109 0.0004700761 0.0003206655 0.0007178260 1877.2282718447 236.1485755104 -279.3784531110 1028.2187154426 537.6901443792 388.6882664052
1403638164.14503 666.165034 -1741.879441 -522.983758 -0.926303 0.163422 -0.207019 0.269072 0.0006097431 -0.0004146508 -0.0004387509 0.0004758936 0.0003234111 0.0007176373 1893.9163581203 239.3771033698 -282.3456849733 1036.5964959938 542.5783799110 393.0216790384
1403638164.19503 670.045187 -1749.097397 -526.116640 -0.925437 0.165124 -0.206590 0.271332 0.0006074007 -0.0004178926 -0.0004369462 0.0004836062 0.0003268674 0.0007165471 1910.7153687207 242.6412960551 -285.3375125320 1045.0271696689 547.4980300548 397.3926531090
1403638164.24503 673.940857 -1756.328214 -529.260973 -0.925032 0.164813 -0.207489 0.272214 0.0006107913 -0.0004203364 -0.0004376271 0.0004860338 0.0003270029 0.0007150170 1927.6250120637 245.9410084065 -288.3538594557 1053.5104054093 552.4489002220 401.8010902748
1403638164.29503 677.851896 -1763.571261 -532.417302 -0.924221 0.165833 -0.207975 0.273974 0.0006113606 -0.0004236295 -0.0004367463 0.0004919171 0.0003288423 0.0007128601 1944.6440671657 249.2765061669 -291.3944660878 1062.0460004810 557.4306640107 406.2467685913
1403638164.34503 681.777949 -1770.826893 -535.585451 -0.923755 0.165910 -0.208477 0.275114 0.0006133502 -0.0004261145 -0.0004369044 0.0004954066 0.0003297036 0.0007116852 1961.7740356824 252.6475131041 -294.4597134482 1070.6342269556 562.4436427027 410.7300633679
1403638164.39503 685.718867 -1778.094949 -538.765469 -0.923526 0.165497 -0.208459 0.276144 0.0006148486 -0.0004279580 -0.0004373042 0.0004980722 0.0003307162 0.0007118323 1979.0149629978 256.0540540978 -297.5496651716 1079.2753313064 567.4878850748 415.2510534823
1403638164.44503 689.674932 -1785.375499 -541.957281 -0.923453 0.164281 -0.208601 0.277004 0.0006176640 -0.0004295474 -0.0004382534 0.0004992806 0.0003310500 0.0007121260 1996.3675421164 259.4967322021 -300.6645180611 1087.9696848552 572.5635696164 419.8101084149
1403638164.49503 693.646282 -1792.668526 -545.161167 -0.923241 0.164726 -0.206779 0.278809 0.0006139407 -0.0004308965 -0.0004371765 0.0005047735 0.0003347696 0.0007146785 2013.8322503822 262.9761380974 -303.8043736816 1096.7173144806 577.6707199447 424.4075009551
1403638164.54503 697.633467 -1799.974473 -548.376631 -0.922781 0.165546 -0.206129 0.280321 0.0006124607 -0.0004330026 -0.0004364084 0.0005101829 0.0003373383 0.0007150788 2031.4108113472 266.4930478404 -306.9696958226 1105.5190850144 582.8098427450 429.0439367376
1403638164.59503 701.635895 -1807.293037 -551.604095 -0.922579 0.166362 -0.204519 0.281681 0.0006090425 -0.0004341795 -0.0004356233 0.0005154528 0.0003407104 0.0007175639 2049.1029432894 270.0471232225 -310.1604315436 1114.3746813417 587.9807621261 433.7192910662
1403638164.64503 705.653697 -1814.624666 -554.843519 -0.922812 0.167640 -0.202841 0.281372 0.0006060088 -0.0004339656 -0.0004363808 0.0005183798 0.0003431755 0.0007220164 2066.9104355073 273.6387965990 -313.3769950860 1123.2844816234 593.1838411711 438.4341510497
1403638164.69503 709.686607 -1821.969579 -558.095110 -0.924103 0.167426 -0.201317 0.278342 0.0006066296 -0.0004311541 -0.0004407311 0.0005141761 0.0003427403 0.0007299558 2084.8344684389 277.2680752090 -316.6196505392 1132.2485195593 598.4192435798 443.1888359044
1403638164.74503 713.735360 -1829.327413 -561.358780 -0.925485 0.166661 -0.201762 0.273849 0.0006129317 -0.0004284795 -0.0004472604 0.0005063799 0.0003389487 0.0007358197 2102.8745339382 280.9362017860 -319.8883542714 1141.2672648320 603.6869516822 447.9835906464
1403638164.79503 717.799987 -1836.698243 -564.634076 -0.927798 0.161860 -0.204044 0.267131 0.0006289097 -0.0004238636 -0.0004581723 0.0004888651 0.0003293391 0.0007417387 2121.0313406010 284.6432192197 -323.1833861325 1150.3414813759 608.9872969733 452.8187259040
1403638164.84503 721.880633 -1844.081772 -567.920713 -0.930224 0.155959 -0.207239 0.259639 0.0006484773 -0.0004181953 -0.0004702411 0.0004687990 0.0003172254 0.0007466284 2139.3045692052 288.3894642800 -326.5047867859 1159.4716302910 614.3203325513 457.6943530051
1403638164.89503 725.977082 -1851.477278 -571.218556 -0.932337 0.150748 -0.210109 0.252740 0.0006661906 -0.0004123926 -0.0004810479 0.0004512195 0.0003058985 0.0007508938 2157.6925911337 292.1747295446 -329.8523286166 1168.6581362527 619.6858995961 462.6101400785
1403638164.94503 730.088947 -1858.884140 -574.527315 -0.933784 0.147817 -0.211396 0.248009 0.0006766820 -0.0004081922 -0.0004883877 0.0004408079 0.0002990339 0.0007552207 2176.1940446640 295.9984736015 -333.2258678195 1177.9014876667 625.0839271116 467.5657626048
1403638164.99503 734.216609 -1866.302307 -577.846728 -0.933456 0.150254 -0.213415 0.246045 0.0006817665 -0.0004096743 -0.0004909476 0.0004421607 0.0002972747 0.0007532019 2194.8092373889 299.8613560214 -336.6255654389 1187.2022886651 630.5146060303 472.5615537578
1403638165.04503 738.359495 -1873.731710 -581.176965 -0.932175 0.156925 -0.214889 0.245452 0.0006804460 -0.0004140973 -0.0004904290 0.0004516209 0.0002998567 0.0007495022 2213.5384304808 303.7628372042 -340.0515252856 1196.5606275216 635.9779903173 477.5975024102
1403638165.09503 742.517275 -1881.172387 -584.518176 -0.931487 0.163910 -0.213486 0.244722 0.0006722717 -0.0004163469 -0.0004896232 0.0004616567 0.0003050865 0.0007521047 2232.3822617556 307.7027971619 -343.5039161135 1205.9764850617 641.4741502952 482.6737796891
1403638165.14503 746.690338 -1888.624641 -587.870589 -0.931789 0.168676 -0.209321 0.243932 0.0006601809 -0.0004154045 -0.0004893581 0.0004687312 0.0003113923 0.0007616051 2251.3421213503 311.6821993897 -346.9830286698 1215.4500646683 647.0032975585 487.7909750983
1403638165.19503 750.878740 -1896.088858 -591.234198 -0.933419 0.169788 -0.202937 0.242315 0.0006474443 -0.0004104151 -0.0004907963 0.0004694286 0.0003165925 0.0007781406 2270.4196876451 315.7014093177 -350.4892642624 1224.9816782662 652.5657588742 492.9496438597
1403638165.24503 755.082586 -1903.564787 -594.609259 -0.935775 0.169338 -0.193841 0.240989 0.0006300100 -0.0004029565 -0.0004914338 0.0004685387 0.0003232587 0.0008009650 2289.6147136330 319.7609725934 -354.0225921832 1234.5713874796 658.1614533778 498.1498998403
1403638165.29503 759.302163 -1911.052302 -597.995787 -0.937668 0.170006 -0.183726 0.241084 0.0006083383 -0.0003962860 -0.0004890158 0.0004715323 0.0003326738 0.0008241437 2308.9272995125 323.8615529201 -357.5830952365 1244.2195817048 663.7904644452 503.3920068321
1403638165.34503 763.538248 -1918.551830 -601.393811 -0.938543 0.172418 -0.177170 0.240875 0.0005931789 -0.0003924927 -0.0004868588 0.0004761454 0.0003398157 0.0008391940 2328.3593118381 328.0047288725 -361.1711849978 1253.9265629347 669.4530943541 508.6768473821
1403638165.39503 767.791142 -1926.063225 -604.803828 -0.938700 0.175441 -0.173337 0.240869 0.0005833953 -0.0003911408 -0.0004851749 0.0004817992 0.0003453124 0.0008478350 2347.9108196546 332.1915185025 -364.7868428881 1263.6922662589 675.1492380393 514.0046894204
1403638165.44503 772.061083 -1933.586706 -608.226212 -0.939218 0.175801 -0.172603 0.239107 0.0005841574 -0.0003900034 -0.0004878109 0.0004807755 0.0003447808 0.0008526188 2367.5830506371 336.4228390111 -368.4303021580 1273.5166799773 680.8789983111 519.3760605559
1403638165.49503 776.348174 -1941.122852 -611.660472 -0.939098 0.176308 -0.177003 0.235968 0.0005970553 -0.0003918812 -0.0004941972 0.0004775178 0.0003387787 0.0008475142 2387.3783185342 340.6989110572 -372.1021877170 1283.4006254235 686.6429778277 524.7917135112
1403638165.54503 780.651769 -1948.671094 -615.106738 -0.939101 0.175714 -0.182485 0.232191 0.0006140455 -0.0003935669 -0.0005019248 0.0004717539 0.0003304806 0.0008408406 2407.2953668756 345.0190151048 -375.8023081158 1293.3442150207 692.4409944292 530.2512473424
1403638165.59503 784.971693 -1956.231212 -618.564686 -0.938530 0.175864 -0.189385 0.228839 0.0006334983 -0.0003968239 -0.0005091006 0.0004677514 0.0003219383 0.0008299624 2427.3340378806 349.3829891915 -379.5307611599 1303.3479290842 698.2731570928 535.7547148463
1403638165.64503 789.307670 -1963.803229 -622.034049 -0.938596 0.173162 -0.196871 0.224265 0.0006582331 -0.0003979582 -0.0005182788 0.0004579678 0.0003096304 0.0008195997 2447.4948874148 353.7904845258 -383.2877880346 1313.4123485881 704.1397239079 541.3022844461
1403638165.69503 793.659112 -1971.386618 -625.514656 -0.938144 0.172510 -0.202633 0.221507 0.0006759871 -0.0004001124 -0.0005239339 0.0004540103 0.0003019964 0.0008104070 2467.7767343986 358.2406666145 -387.0732685316 1323.5378303398 710.0406255536 546.8935861671
1403638165.74503 798.025792 -1978.981630 -629.006272 -0.938607 0.169604 -0.206468 0.218227 0.0006919627 -0.0003991058 -0.0005303019 0.0004462883 0.0002937762 0.0008067679 2488.1808749944 362.7333074328 -390.8875871327 1333.7248698676 715.9762094789 552.5289819764
1403638165.79503 802.407490 -1986.587650 -632.508923 -0.939549 0.167186 -0.205160 0.217268 0.0006937432 -0.0003970174 -0.0005333193 0.0004430637 0.0002925561 0.0008128323 2508.7058113443 367.2682302181 -394.7305131848 1343.9737587521 721.9463028663 558.2081570114
1403638165.84503 806.805358 -1994.205308 -636.021710 -0.941255 0.164132 -0.199685 0.217315 0.0006855071 -0.0003927689 -0.0005347500 0.0004407256 0.0002953288 0.0008280266 2529.3540692715 371.8470919733 -398.6027806311 1354.2858536480 727.9516757914 563.9323384171
1403638165.89503 811.220601 -2001.835214 -639.544093 -0.942795 0.161893 -0.192887 0.218455 0.0006725819 -0.0003891318 -0.0005341757 0.0004412572 0.0003009206 0.0008450371 2550.1281157353 376.4718220081 -402.5050514124 1364.6623720183 733.9930131650 569.7027628822
1403638165.94503 815.653947 -2009.477579 -643.076022 -0.944433 0.158883 -0.186730 0.218941 0.0006623094 -0.0003848850 -0.0005343012 0.0004397722 0.0003046663 0.0008614077 2571.0291955157 381.1439063296 -406.4376506819 1375.1038812747 740.0705949379 575.5201936514
1403638165.99503 820.106024 -2017.132294 -646.617602 -0.945854 0.156593 -0.179497 0.220497 0.0006481443 -0.0003812968 -0.0005323371 0.0004409945 0.0003109910 0.0008789574 2592.0575158332 385.8647519610 -410.4006635965 1385.6107777428 746.1844764540 581.3851102735
1403638166.04503 824.577428 -2024.799379 -650.169279 -0.947126 0.154849 -0.171889 0.222324 0.0006324798 -0.0003778663 -0.0005292300 0.0004434252 0.0003183082 0.0008967941 2613.2137001602 390.6359533973 -414.3941898429 1396.1831746180 752.3346607891 587.2980805925
1403638166.09503 829.069192 -2032.479201 -653.730773 -0.948874 0.150060 -0.166771 0.222054 0.0006267192 -0.0003728756 -0.0005301042 0.0004385392 0.0003189446 0.0009120359 2634.4995710590 395.4594949778 -418.4187106378 1406.8218595470 758.5215699154 593.2601764611
1403638166.14503 833.580404 -2040.171212 -657.302209 -0.950218 0.145759 -0.163021 0.221954 0.0006235663 -0.0003692944 -0.0005311716 0.0004345564 0.0003190540 0.0009237582 2655.9138423233 400.3342027802 -422.4740532273 1417.5269267823 764.7450398078 599.2708955720
1403638166.19503 838.113420 -2047.875757 -660.883161 -0.950900 0.142963 -0.160276 0.222849 0.0006208581 -0.0003681152 -0.0005312239 0.0004340342 0.0003207495 0.0009315711 2677.4582129961 405.2641528150 -426.5606710799 1428.2997868908 771.0055753115 605.3318419047
1403638166.24503 842.668845 -2055.593180 -664.473322 -0.951391 0.140354 -0.158574 0.223631 0.0006204944 -0.0003676672 -0.0005318959 0.0004335247 0.0003216641 0.0009370249 2699.1343982374 410.2506055499 -430.6790535313 1439.1413283401 777.3036370403 611.4439045318
1403638166.29503 847.246212 -2063.323575 -668.072354 -0.951716 0.137916 -0.158116 0.224085 0.0006230877 -0.0003678546 -0.0005335646 0.0004326379 0.0003213477 0.0009399025 2720.9432655533 415.2929163538 -434.8295640121 1450.0522810635 783.6395916076 617.6073064071
1403638166.34503 851.845442 -2071.066634 -671.680539 -0.952249 0.134974 -0.156764 0.224563 0.0006239822 -0.0003672015 -0.0005348387 0.0004312156 0.0003213736 0.0009450136 2742.8844180347 420.3915744583 -439.0121421522 1461.0326279396 790.0132853374 623.8221358823
1403638166.39503 856.466022 -2078.822223 -675.297860 -0.952596 0.132704 -0.156302 0.224766 0.0006265192 -0.0003671654 -0.0005366686 0.0004301510 0.0003208576 0.0009481256 2764.9579539317 425.5460381147 -443.2269216615 1472.0827423053 796.4248302669 630.0883993815
1403638166.44503 861.105613 -2086.589320 -678.925266 -0.953029 0.130861 -0.154227 0.225445 0.0006245732 -0.0003666406 -0.0005368605 0.0004305056 0.0003225072 0.0009543034 2787.1609709363 430.7531884509 -447.4732456651 1483.2014158070 802.8734414265 636.4045504780
1403638166.49503 865.763785 -2094.366665 -682.564748 -0.953179 0.129322 -0.153769 0.226011 0.0006262820 -0.0003672991 -0.0005380821 0.0004309389 0.0003230074 0.0009567486 2809.4897493317 436.0138921392 -451.7499698073 1494.3868024669 809.3577571747 642.7696529676
1403638166.54503 870.685757 -2102.886596 -686.773669 -0.952877 0.129505 -0.152744 0.227868 0.0006248009 -0.0003694848 -0.0005373527 0.0004353087 0.0003265927 0.0009582588 2831.8964049213 441.4650220645 -455.9517859644 1505.2273181869 815.5649936717 648.9456430793
1403638166.59503 875.380558 -2110.686329 -690.441683 -0.952869 0.128526 -0.152829 0.228395 0.0006269301 -0.0003708013 -0.0005385066 0.0004365865 0.0003273645 0.0009594527 2857.0999819795 447.7827949507 -460.6902387561 1516.0154315210 822.2720295037 656.1459118465
1403638166.64503 880.092100 -2118.495265 -694.122542 -0.952727 0.128620 -0.151337 0.229924 0.0006242293 -0.0003724056 -0.0005375203 0.0004407549 0.0003311444 0.0009625912 2879.8224273005 453.2127830518 -465.0593245177 1527.3940506803 828.8596947667 662.6605093004
1403638166.69503 884.820966 -2126.313695 -697.816737 -0.952286 0.130140 -0.150027 0.231749 0.0006205246 -0.0003749922 -0.0005357989 0.0004472645 0.0003362136 0.0009644007 2902.6700010602 458.6963529791 -469.4586872085 1538.8391038090 835.4826010032 669.2240175735
1403638166.74503 889.567057 -2134.141510 -701.524125 -0.951641 0.132503 -0.147659 0.234560 0.0006130197 -0.0003780603 -0.0005320159 0.0004566704 0.0003439981 0.0009671236 2925.6427536281 464.2335328040 -473.8884460327 1550.3510674809 842.1408744056 675.8365805363
1403638166.79503 894.330113 -2141.978765 -705.244885 -0.950603 0.137278 -0.142351 0.239260 0.0005953519 -0.0003813249 -0.0005231038 0.0004728784 0.0003582252 0.0009732170 2948.7413160308 469.8242982810 -478.3487709214 1561.9300916437 848.8346092771 682.4983987843
1403638166.84503 899.110256 -2149.825664 -708.979472 -0.949932 0.141458 -0.134570 0.243946 0.0005725600 -0.0003816824 -0.0005120032 0.0004887975 0.0003738624 0.0009847290 2971.9669524197 475.4696303040 -482.8398744111 1573.5759402494 855.5638072296 689.2100200037
1403638166.89503 903.907504 -2157.682586 -712.728165 -0.949524 0.144865 -0.124079 0.249044 0.0005444253 -0.0003790443 -0.0004976594 0.0005048954 0.0003914880 0.0010014031 2995.3214934179 481.1701361807 -487.3621454962 1585.2887344485 862.3286992797 695.9720741260
1403638166.94503 908.723023 -2165.550211 -716.490979 -0.949606 0.145962 -0.115167 0.252350 0.0005233883 -0.0003750133 -0.0004866807 0.0005146810 0.0004039311 0.0010172838 3018.8078949147 486.9283942358 -491.9162369277 1597.0691668082 869.1297854979 702.7860340283
